@TIME_PERIOD,@OBS_VALUE
2015-01,3.2186
2015-02,3.3623
2015-03,3.5909
2015-04,3.8122
2015-05,3.8932
2015-06,4.1842
2015-07,3.5322
2015-08,3.8588
2015-09,3.775
2015-10,3.764
2015-11,3.7902
2015-12,3.7941
2016-01,3.8076
2016-02,3.8719
2016-03,3.851
2016-04,3.8202
2016-05,3.8125
2016-06,3.8824
2016-07,3.9392
2016-08,3.945
2016-09,3.9563
2016-10,3.9665
2016-11,3.9715
2016-12,4.0937
2017-01,4.2355
2017-02,4.373
2017-03,4.4842
2017-04,4.1964
2017-05,4.2376
2017-06,4.3322
2017-07,4.3669
2017-08,4.3873
2017-09,4.4037
2017-10,4.3813
2017-11,4.396
2017-12,4.4123
2018-01,4.4209
2018-02,4.4195
2018-03,4.4136
2018-04,4.4053
2018-05,4.4139
2018-06,4.4625
2018-07,4.6474
2018-08,4.7083
2018-09,4.7393
2018-10,4.7922
2018-11,4.7911
2018-12,4.8099
2019-01,4.8947
2019-02,5.0162
2019-03,5.1797
2019-04,5.0865
2019-05,5.1083
2019-06,5.2402
2019-07,5.256
2019-08,5.2701
2019-09,5.3067
2019-10,5.3235
2019-11,5.3888
2019-12,5.5377
2020-01,5.5274
2020-02,5.3194
2020-03,5.3566
2020-04,5.5153
2020-05,5.6109
2020-06,5.6427
2020-07,5.6724
